state,state_code,year,age_group,gender,race,deaths
Kansas,20,2009,45-54 years,Male,White,21
Kansas,20,2009,55-64 years,Female,White,11
Kansas,20,2010,15-24 years,Male,White,11
Kansas,20,2010,25-34 years,Male,White,13
Kansas,20,2010,35-44 years,Male,White,18
Kansas,20,2010,45-54 years,Female,White,15
Kansas,20,2010,45-54 years,Male,White,17
Kansas,20,2011,25-34 years,Male,White,18
Kansas,20,2011,35-44 years,Male,White,17
Kansas,20,2011,45-54 years,Female,White,12
Kansas,20,2011,45-54 years,Male,White,17
Kansas,20,2012,15-24 years,Male,White,19
Kansas,20,2012,25-34 years,Male,White,28
Kansas,20,2012,35-44 years,Female,White,19
Kansas,20,2012,35-44 years,Male,White,21
Kansas,20,2012,45-54 years,Female,White,23
Kansas,20,2012,45-54 years,Male,White,21
Kansas,20,2013,25-34 years,Male,White,22
Kansas,20,2013,35-44 years,Female,White,21
Kansas,20,2013,35-44 years,Male,White,15
Kansas,20,2013,45-54 years,Female,White,18
Kansas,20,2013,45-54 years,Male,White,22
Kansas,20,2013,55-64 years,Female,White,10
Kansas,20,2013,55-64 years,Male,White,11
Kansas,20,2014,15-24 years,Male,White,13
Kansas,20,2014,25-34 years,Female,White,11
Kansas,20,2014,25-34 years,Male,White,28
Kansas,20,2014,35-44 years,Female,White,12
Kansas,20,2014,35-44 years,Male,White,13
Kansas,20,2014,45-54 years,Female,White,22
Kansas,20,2014,45-54 years,Male,White,20
Kansas,20,2014,55-64 years,Female,White,15
Kansas,20,2014,55-64 years,Male,White,16
Kentucky,21,1999,25-34 years,Male,White,12
Kentucky,21,1999,35-44 years,Male,White,15
Kentucky,21,2000,15-24 years,Male,White,10
Kentucky,21,2000,25-34 years,Male,White,21
Kentucky,21,2000,35-44 years,Male,White,24
Kentucky,21,2001,15-24 years,Male,White,14
Kentucky,21,2001,25-34 years,Female,White,13
Kentucky,21,2001,25-34 years,Male,White,23
Kentucky,21,2001,35-44 years,Female,White,17
Kentucky,21,2001,35-44 years,Male,White,34
Kentucky,21,2001,45-54 years,Female,White,11
Kentucky,21,2001,45-54 years,Male,White,19
Kentucky,21,2002,15-24 years,Male,White,21
Kentucky,21,2002,25-34 years,Female,White,13
Kentucky,21,2002,25-34 years,Male,White,35
Kentucky,21,2002,35-44 years,Female,White,22
Kentucky,21,2002,35-44 years,Male,White,45
Kentucky,21,2002,45-54 years,Male,White,16
Kentucky,21,2003,15-24 years,Male,White,27
Kentucky,21,2003,25-34 years,Female,White,12
Kentucky,21,2003,25-34 years,Male,White,31
Kentucky,21,2003,35-44 years,Female,White,31
Kentucky,21,2003,35-44 years,Male,White,53
Kentucky,21,2003,45-54 years,Female,White,27
Kentucky,21,2003,45-54 years,Male,White,33
Kentucky,21,2004,15-24 years,Male,White,28
Kentucky,21,2004,25-34 years,Female,White,25
Kentucky,21,2004,25-34 years,Male,White,31
Kentucky,21,2004,35-44 years,Female,White,21
Kentucky,21,2004,35-44 years,Male,White,43
Kentucky,21,2004,45-54 years,Female,White,15
Kentucky,21,2004,45-54 years,Male,White,40
Kentucky,21,2005,15-24 years,Male,White,32
Kentucky,21,2005,25-34 years,Female,White,16
Kentucky,21,2005,25-34 years,Male,White,60
Kentucky,21,2005,35-44 years,Female,White,25
Kentucky,21,2005,35-44 years,Male,White,46
Kentucky,21,2005,45-54 years,Female,White,37
Kentucky,21,2005,45-54 years,Male,White,46
Kentucky,21,2005,55-64 years,Male,White,10
Kentucky,21,2006,15-24 years,Female,White,12
Kentucky,21,2006,15-24 years,Male,White,37
Kentucky,21,2006,25-34 years,Female,White,22
Kentucky,21,2006,25-34 years,Male,White,76
Kentucky,21,2006,35-44 years,Female,White,33
Kentucky,21,2006,35-44 years,Male,White,53
Kentucky,21,2006,45-54 years,Female,White,29
Kentucky,21,2006,45-54 years,Male,White,35
Kentucky,21,2007,15-24 years,Female,White,10
Kentucky,21,2007,15-24 years,Male,White,30
Kentucky,21,2007,25-34 years,Female,White,26
Kentucky,21,2007,25-34 years,Male,White,85
Kentucky,21,2007,35-44 years,Female,White,28
Kentucky,21,2007,35-44 years,Male,White,50
Kentucky,21,2007,45-54 years,Female,White,28
Kentucky,21,2007,45-54 years,Male,White,46
Kentucky,21,2007,55-64 years,Female,White,12
Kentucky,21,2007,55-64 years,Male,White,13
Kentucky,21,2008,15-24 years,Male,White,33
Kentucky,21,2008,25-34 years,Female,White,38
Kentucky,21,2008,25-34 years,Male,White,55
Kentucky,21,2008,35-44 years,Female,White,30
Kentucky,21,2008,35-44 years,Male,White,74
Kentucky,21,2008,45-54 years,Female,White,33
Kentucky,21,2008,45-54 years,Male,White,59
Kentucky,21,2008,55-64 years,Female,White,11
Kentucky,21,2008,55-64 years,Male,White,12
Kentucky,21,2009,15-24 years,Female,White,10
Kentucky,21,2009,15-24 years,Male,White,21
Kentucky,21,2009,25-34 years,Female,White,20
Kentucky,21,2009,25-34 years,Male,White,75
Kentucky,21,2009,35-44 years,Female,White,43
Kentucky,21,2009,35-44 years,Male,White,79
Kentucky,21,2009,45-54 years,Female,White,48
Kentucky,21,2009,45-54 years,Male,White,83
Kentucky,21,2009,55-64 years,Female,White,17
Kentucky,21,2009,55-64 years,Male,White,22
Kentucky,21,2010,15-24 years,Female,White,15
Kentucky,21,2010,15-24 years,Male,White,29
Kentucky,21,2010,25-34 years,Female,White,41
Kentucky,21,2010,25-34 years,Male,White,104
Kentucky,21,2010,35-44 years,Female,White,62
Kentucky,21,2010,35-44 years,Male,White,116
Kentucky,21,2010,45-54 years,Female,White,49
Kentucky,21,2010,45-54 years,Male,White,107
Kentucky,21,2010,55-64 years,Female,White,16
Kentucky,21,2010,55-64 years,Male,White,26
Kentucky,21,2011,15-24 years,Female,White,10
Kentucky,21,2011,15-24 years,Male,White,33
Kentucky,21,2011,25-34 years,Female,White,51
Kentucky,21,2011,25-34 years,Male,White,101
Kentucky,21,2011,35-44 years,Female,White,76
Kentucky,21,2011,35-44 years,Male,White,120
Kentucky,21,2011,45-54 years,Female,White,71
Kentucky,21,2011,45-54 years,Male,White,118
Kentucky,21,2011,55-64 years,Female,White,25
Kentucky,21,2011,55-64 years,Male,White,34
Kentucky,21,2012,15-24 years,Female,White,13
Kentucky,21,2012,15-24 years,Male,White,37
Kentucky,21,2012,25-34 years,Female,White,50
Kentucky,21,2012,25-34 years,Male,White,96
Kentucky,21,2012,35-44 years,Female,White,57
Kentucky,21,2012,35-44 years,Male,White,94
Kentucky,21,2012,45-54 years,Female,White,86
Kentucky,21,2012,45-54 years,Male,White,124
Kentucky,21,2012,55-64 years,Female,White,39
Kentucky,21,2012,55-64 years,Male,White,43
Kentucky,21,2013,15-24 years,Female,White,17
Kentucky,21,2013,15-24 years,Male,White,37
Kentucky,21,2013,25-34 years,Female,White,43
Kentucky,21,2013,25-34 years,Male,White,103
Kentucky,21,2013,35-44 years,Female,White,57
Kentucky,21,2013,35-44 years,Male,White,107
Kentucky,21,2013,45-54 years,Female,White,75
Kentucky,21,2013,45-54 years,Male,White,104
Kentucky,21,2013,55-64 years,Female,White,28
Kentucky,21,2013,55-64 years,Male,White,57
Kentucky,21,2014,15-24 years,Female,White,17
Kentucky,21,2014,15-24 years,Male,White,31
Kentucky,21,2014,25-34 years,Female,White,48
Kentucky,21,2014,25-34 years,Male,White,119
Kentucky,21,2014,35-44 years,Female,White,63
Kentucky,21,2014,35-44 years,Male,White,113
Kentucky,21,2014,45-54 years,Female,White,72
Kentucky,21,2014,45-54 years,Male,White,108
Kentucky,21,2014,55-64 years,Female,White,45
Kentucky,21,2014,55-64 years,Male,White,68
Kentucky,21,2014,65-74 years,Female,White,11
Louisiana,22,1999,35-44 years,Male,White,12
Louisiana,22,2000,25-34 years,Male,White,10
Louisiana,22,2000,35-44 years,Male,White,11
Louisiana,22,2001,15-24 years,Male,White,12
Louisiana,22,2001,25-34 years,Male,White,13
Louisiana,22,2001,35-44 years,Male,White,16
Louisiana,22,2002,15-24 years,Male,White,13
Louisiana,22,2002,25-34 years,Male,White,22
Louisiana,22,2002,35-44 years,Male,White,19
Louisiana,22,2003,15-24 years,Male,White,16
Louisiana,22,2003,25-34 years,Male,White,22
Louisiana,22,2003,35-44 years,Female,White,11
Louisiana,22,2003,35-44 years,Male,White,28
Louisiana,22,2003,45-54 years,Male,White,16
Louisiana,22,2004,15-24 years,Male,White,25
Louisiana,22,2004,25-34 years,Female,White,13
Louisiana,22,2004,25-34 years,Male,White,22
Louisiana,22,2004,35-44 years,Female,White,12
Louisiana,22,2004,35-44 years,Male,White,26
Louisiana,22,2004,45-54 years,Female,White,12
Louisiana,22,2004,45-54 years,Male,White,14
Louisiana,22,2005,15-24 years,Male,White,22
Louisiana,22,2005,25-34 years,Male,White,30
Louisiana,22,2005,35-44 years,Male,White,33
Louisiana,22,2005,45-54 years,Female,White,14
Louisiana,22,2005,45-54 years,Male,White,25
Louisiana,22,2006,15-24 years,Male,White,28
Louisiana,22,2006,25-34 years,Female,White,22
Louisiana,22,2006,25-34 years,Male,White,30
Louisiana,22,2006,35-44 years,Female,White,11
Louisiana,22,2006,35-44 years,Male,White,28
Louisiana,22,2006,45-54 years,Female,White,14
Louisiana,22,2006,45-54 years,Male,White,24
Louisiana,22,2007,15-24 years,Male,White,23
Louisiana,22,2007,25-34 years,Female,White,12
Louisiana,22,2007,25-34 years,Male,White,47
Louisiana,22,2007,35-44 years,Female,White,17
Louisiana,22,2007,35-44 years,Male,White,32
Louisiana,22,2007,45-54 years,Female,White,18
Louisiana,22,2007,45-54 years,Male,White,25
Louisiana,22,2008,15-24 years,Male,White,12
Louisiana,22,2008,25-34 years,Male,White,15
Louisiana,22,2008,35-44 years,Male,White,19
Louisiana,22,2008,45-54 years,Female,White,13
Louisiana,22,2008,45-54 years,Male,White,23
Louisiana,22,2009,25-34 years,Male,White,21
Louisiana,22,2009,35-44 years,Male,White,21
Louisiana,22,2009,45-54 years,Female,White,13
Louisiana,22,2009,45-54 years,Male,White,22
Louisiana,22,2010,25-34 years,Male,White,24
Louisiana,22,2010,35-44 years,Female,White,13
Louisiana,22,2010,35-44 years,Male,White,17
Louisiana,22,2010,45-54 years,Female,White,14
Louisiana,22,2010,45-54 years,Male,White,15
Louisiana,22,2011,25-34 years,Male,White,15
Louisiana,22,2011,45-54 years,Female,White,20
Louisiana,22,2011,45-54 years,Male,White,18
Louisiana,22,2012,15-24 years,Male,White,12
Louisiana,22,2012,25-34 years,Female,White,13
Louisiana,22,2012,25-34 years,Male,White,32
Louisiana,22,2012,35-44 years,Male,White,21
Louisiana,22,2012,45-54 years,Female,White,10
Louisiana,22,2012,45-54 years,Male,White,18
Louisiana,22,2012,55-64 years,Male,White,16
Louisiana,22,2013,15-24 years,Male,White,17
Louisiana,22,2013,25-34 years,Female,White,15
Louisiana,22,2013,25-34 years,Male,Black or African American,11
Louisiana,22,2013,25-34 years,Male,White,45
Louisiana,22,2013,35-44 years,Female,White,22
Louisiana,22,2013,35-44 years,Male,White,39
Louisiana,22,2013,45-54 years,Female,White,14
Louisiana,22,2013,45-54 years,Male,White,28
Louisiana,22,2013,55-64 years,Female,White,18
Louisiana,22,2013,55-64 years,Male,White,16
Louisiana,22,2014,15-24 years,Male,White,18
Louisiana,22,2014,25-34 years,Female,White,14
Louisiana,22,2014,25-34 years,Male,White,48
Louisiana,22,2014,35-44 years,Female,White,20
Louisiana,22,2014,35-44 years,Male,Black or African American,13
Louisiana,22,2014,35-44 years,Male,White,27
Louisiana,22,2014,45-54 years,Female,White,17
Louisiana,22,2014,45-54 years,Male,White,33
Louisiana,22,2014,55-64 years,Female,White,12
Louisiana,22,2014,55-64 years,Male,White,28
Maine,23,1999,35-44 years,Male,White,11
Maine,23,2000,25-34 years,Male,White,11
Maine,23,2001,25-34 years,Male,White,10
Maine,23,2001,35-44 years,Male,White,13
Maine,23,2002,25-34 years,Female,White,10
Maine,23,2002,25-34 years,Male,White,19
Maine,23,2002,35-44 years,Female,White,11
Maine,23,2002,35-44 years,Male,White,17
Maine,23,2003,15-24 years,Male,White,10
Maine,23,2003,25-34 years,Male,White,15
Maine,23,2003,35-44 years,Male,White,16
Maine,23,2003,45-54 years,Male,White,14
Maine,23,2004,15-24 years,Male,White,13
Maine,23,2004,25-34 years,Male,White,18
Maine,23,2004,35-44 years,Female,White,12
Maine,23,2004,35-44 years,Male,White,18
Maine,23,2004,45-54 years,Male,White,11
Maine,23,2005,15-24 years,Male,White,14
Maine,23,2005,25-34 years,Male,White,23
Maine,23,2005,35-44 years,Female,White,11
Maine,23,2005,35-44 years,Male,White,19
Maine,23,2005,45-54 years,Female,White,15
Maine,23,2006,15-24 years,Male,White,13
Maine,23,2006,25-34 years,Male,White,15
Maine,23,2006,35-44 years,Male,White,19
Maine,23,2006,45-54 years,Male,White,12
Maine,23,2007,15-24 years,Male,White,11
Maine,23,2007,25-34 years,Male,White,28
Maine,23,2007,35-44 years,Male,White,12
Maine,23,2007,45-54 years,Female,White,11
Maine,23,2007,45-54 years,Male,White,11
Maine,23,2008,25-34 years,Male,White,22
Maine,23,2008,35-44 years,Female,White,12
Maine,23,2008,35-44 years,Male,White,13
Maine,23,2008,45-54 years,Female,White,20
Maine,23,2008,45-54 years,Male,White,17
Maine,23,2009,25-34 years,Male,White,21
Maine,23,2009,35-44 years,Male,White,18
Maine,23,2009,45-54 years,Female,White,20
Maine,23,2009,45-54 years,Male,White,20
Maine,23,2010,25-34 years,Male,White,18
Maine,23,2010,35-44 years,Male,White,11
Maine,23,2010,45-54 years,Female,White,10
Maine,23,2010,45-54 years,Male,White,16
Maine,23,2011,25-34 years,Male,White,12
Maine,23,2011,35-44 years,Male,White,17
Maine,23,2011,45-54 years,Male,White,11
Maine,23,2012,25-34 years,Male,White,18
Maine,23,2012,35-44 years,Male,White,19
Maine,23,2012,45-54 years,Female,White,15
Maine,23,2012,45-54 years,Male,White,18
Maine,23,2013,25-34 years,Male,White,21
Maine,23,2013,35-44 years,Female,White,15
Maine,23,2013,35-44 years,Male,White,23
Maine,23,2013,45-54 years,Female,White,10
Maine,23,2013,45-54 years,Male,White,13
Maine,23,2013,55-64 years,Female,White,10
Maine,23,2013,55-64 years,Male,White,10
Maine,23,2014,25-34 years,Female,White,15
Maine,23,2014,25-34 years,Male,White,37
Maine,23,2014,35-44 years,Female,White,12
Maine,23,2014,35-44 years,Male,White,25
Maine,23,2014,45-54 years,Female,White,17
Maine,23,2014,45-54 years,Male,White,27
Maine,23,2014,55-64 years,Male,White,14
Maryland,24,1999,15-24 years,Male,White,24
Maryland,24,1999,25-34 years,Female,Black or African American,13
Maryland,24,1999,25-34 years,Female,White,10
Maryland,24,1999,25-34 years,Male,Black or African American,38
Maryland,24,1999,25-34 years,Male,White,52
Maryland,24,1999,35-44 years,Female,Black or African American,27
Maryland,24,1999,35-44 years,Female,White,19
Maryland,24,1999,35-44 years,Male,Black or African American,88
Maryland,24,1999,35-44 years,Male,White,87
Maryland,24,1999,45-54 years,Male,Black or African American,58
Maryland,24,1999,45-54 years,Male,White,35
Maryland,24,2000,15-24 years,Male,White,26
Maryland,24,2000,25-34 years,Male,Black or African American,33
Maryland,24,2000,25-34 years,Male,White,35
Maryland,24,2000,35-44 years,Female,Black or African American,30
Maryland,24,2000,35-44 years,Female,White,22
Maryland,24,2000,35-44 years,Male,Black or African American,83
Maryland,24,2000,35-44 years,Male,White,93
Maryland,24,2000,45-54 years,Female,Black or African American,14
Maryland,24,2000,45-54 years,Male,Black or African American,50
Maryland,24,2000,45-54 years,Male,White,42
Maryland,24,2001,15-24 years,Male,White,25
Maryland,24,2001,25-34 years,Female,Black or African American,10
Maryland,24,2001,25-34 years,Female,White,10
Maryland,24,2001,25-34 years,Male,Black or African American,21
Maryland,24,2001,25-34 years,Male,White,49
Maryland,24,2001,35-44 years,Female,Black or African American,23
Maryland,24,2001,35-44 years,Female,White,21
Maryland,24,2001,35-44 years,Male,Black or African American,90
Maryland,24,2001,35-44 years,Male,White,86
Maryland,24,2001,45-54 years,Female,Black or African American,12
Maryland,24,2001,45-54 years,Male,Black or African American,48
Maryland,24,2001,45-54 years,Male,White,50
Maryland,24,2002,15-24 years,Female,White,13
Maryland,24,2002,15-24 years,Male,White,35
Maryland,24,2002,25-34 years,Female,Black or African American,14
Maryland,24,2002,25-34 years,Female,White,13
Maryland,24,2002,25-34 years,Male,Black or African American,21
Maryland,24,2002,25-34 years,Male,White,48
Maryland,24,2002,35-44 years,Female,Black or African American,29
Maryland,24,2002,35-44 years,Female,White,26
Maryland,24,2002,35-44 years,Male,Black or African American,72
Maryland,24,2002,35-44 years,Male,White,92
Maryland,24,2002,45-54 years,Female,Black or African American,18
Maryland,24,2002,45-54 years,Female,White,25
Maryland,24,2002,45-54 years,Male,Black or African American,61
Maryland,24,2002,45-54 years,Male,White,38
Maryland,24,2002,55-64 years,Male,White,16
Maryland,24,2003,15-24 years,Female,White,12
Maryland,24,2003,15-24 years,Male,White,44
Maryland,24,2003,25-34 years,Female,White,16
Maryland,24,2003,25-34 years,Male,Black or African American,14
Maryland,24,2003,25-34 years,Male,White,60
Maryland,24,2003,35-44 years,Female,Black or African American,29
Maryland,24,2003,35-44 years,Female,White,29
Maryland,24,2003,35-44 years,Male,Black or African American,60
Maryland,24,2003,35-44 years,Male,White,94
Maryland,24,2003,45-54 years,Female,Black or African American,23
Maryland,24,2003,45-54 years,Female,White,27
Maryland,24,2003,45-54 years,Male,Black or African American,54
Maryland,24,2003,45-54 years,Male,White,52
Maryland,24,2003,55-64 years,Male,Black or African American,12
Maryland,24,2004,15-24 years,Male,White,24
Maryland,24,2004,25-34 years,Female,White,19
Maryland,24,2004,25-34 years,Male,Black or African American,17
Maryland,24,2004,25-34 years,Male,White,49
Maryland,24,2004,35-44 years,Female,Black or African American,21
Maryland,24,2004,35-44 years,Female,White,29
Maryland,24,2004,35-44 years,Male,Black or African American,48
Maryland,24,2004,35-44 years,Male,White,84
Maryland,24,2004,45-54 years,Female,Black or African American,14
Maryland,24,2004,45-54 years,Female,White,32
Maryland,24,2004,45-54 years,Male,Black or African American,44
Maryland,24,2004,45-54 years,Male,White,57
Maryland,24,2005,15-24 years,Male,White,30
Maryland,24,2005,25-34 years,Female,White,17
Maryland,24,2005,25-34 years,Male,Black or African American,10
Maryland,24,2005,25-34 years,Male,White,54
Maryland,24,2005,35-44 years,Female,Black or African American,27
Maryland,24,2005,35-44 years,Female,White,41
Maryland,24,2005,35-44 years,Male,Black or African American,31
Maryland,24,2005,35-44 years,Male,White,78
Maryland,24,2005,45-54 years,Female,Black or African American,17
Maryland,24,2005,45-54 years,Female,White,15
